Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Brand_Hashed,Price_Encrypted,Brand_Encrypted
Acer,2.849892825701399,16,256,13.541287495951378,4.282657933014529,10273.94804271075,5a26a05c2468b30668844f8aa06e805aedb97fc5abfa55a0c7a05c4624b63117,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstqSU0FRJaH8oUa3O8kQp5_nsivhduaEDSxAwaGFnl3wyaqTF1fNzk8nkTGRmVgAlR37tIIZJNBnFVEhMTGlK0xGrNKBPcntyO78rwFzbnOlc=,gAAAAABn_Ast7rRMQ17h3Rv3k1-eNK7bTbYBVIPVYf9ByNYlARkkVwnnVmPol4sMEBUw2-mM3s7hixhxkCtd5AZsPRh1xDlqHQ==
Acer,3.605083235941053,32,256,15.761423927232808,2.128218818185854,10966.959225605731,fa51071b2740f2dc473c180c7777392455c0556eaf68eeb4c48b36232757f37e,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstM2nXjmnzMFGBOe1njJ6CmTPwdrcA3EZcTd7sbYBz4lXsWhQUuB5SfklpDv8hMLWPpbJha5-ArtC2my9VULQvBTEu7F8He_TCTfzdDq1wZf4=,gAAAAABn_AstSwqFGdZ7ruxtvqTISSXvg1m7UVPeyIzUN89l9eLBACmXMHrbe0Gj5FN_o6RLwaTojOsa1JvGlk0qhfWA5-jiTw==
Asus,2.802394943180105,8,512,11.190670906143946,4.5939570638082365,16879.609624413744,215a7db0511e1423c30a033d324731d1240f9ef2e93ef992a002b4d02a363358,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_Ast-YSI0ArjYPErT02dA2zUuI4wp-Aghk4kXTNXrN9MrbbrrX-s8P3NC5lo_baetgs6l2SSNKLDkFF8nKjb0srb1_Eha8WDlWSJhjPJGTXF4is=,gAAAAABn_Ast_CJV8waVFTIv9afRT9V0AES_tfhnF5UYv0Z4xj3kf8Yv6BgqNXS3gju6F0lNKETB2x53c1cPWYWcEl8zJTMeuA==
Lenovo,3.0589642200068994,32,256,15.69230461558255,2.355981843423616,10903.73248244458,f36eb45ad756355dbe8ef8fa3e79d821f0c2013aef16e4dd041afac0b7745b6e,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstS0nz4W1k-KuZ2ox3kfgjgXu65smOMNpu5UKONotdppRW4zoi2ki4ygWredCSghnoWwWhnfNSozikWpElCuHn5J__7ie6_7zfgWzt9RMskZY=,gAAAAABn_Asttnuw-sSwoN6GG4xuFRksYk_9ROpTFDsajlLB6XOankzwSzB9NqNC-3JFkFM0N_yI_1qIr9fwctNajjGiQ5PECA==
Dell,1.7228110802900416,8,256,12.4404244429254,2.515629536407773,9034.603152020143,5189139f42d4ebc0e251521c59fd28578ffe17cf72ead51e02a3202a510df51a,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_Ast4N1h1Mmx__3xQqXQ3cetojl1QtBZuy75Vo87RwD7CPPLPMaAvvkOArTnkDH3fQgyeQ0nt3wxlCDuPhM_GegOUozXgiW570ED1Ghl6bOZ0J4=,gAAAAABn_Ast71NOh_rQTy2FHLVql15SHmGOncLy1Th2o9pXu1vd2Wq3EV6Uti2uFRuC0sglGFdsUZZBHSI091PdWdykl9lp7Q==
Lenovo,3.38817605124202,4,512,11.865855204329618,3.429579412496712,17155.69259960478,6c9b69057dae4396117b935441ddef5c73e95c73ebf7fb5a3925a2c06e649921,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstZhLR3RyWp6AJbybicI-4sDNnvmYGMDU9r4LdPkCGXucLbfjirerFrjj6kSKktZFjVrC6D3vJCC07Tv1Ml2B-CoHZZgmK4Dk0NWIIxVUF04Q=,gAAAAABn_AsttdKtb1idUj4T_qwMO9FobCabH_QRcEYbuwriZIv9MBCvRn-wiTNqs5pS_V3n7rUkDYjoz6wNHedZUUHc1hKmiw==
Lenovo,1.8192837090880871,4,512,11.694207909081811,4.213641245506227,16631.665778958082,ddccfc9cf681dd9cce6f8dd17ff462a9adff538ca0f1315e71889e691d9f5b44,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstQ3suIabOwjKzDL7aWKDCaB6Ht0cc4n5sYPhrS1tNpAzTLG2jSSA0AnmP-bIgAL3SIkW4Vq9WcD7rn5OB5LNZbGop8bpU5qIGyuXjpQlBhlY=,gAAAAABn_AstxXG978KW9TKJIeIRJHdwI0E8b-NCstPCxdbCxEjmCPdspeG8vlfnNFN5Rn9aey-cAjhjETjFxRqevtTKuH86Mg==
Acer,3.565169075631321,32,256,11.16350007170489,2.417006615597233,10560.36350044493,ed1d4461d502645b951abf2050532ae7e801be3f557110656bdeb583dc5c2157,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstZQYkWvK3vCMLR9I70KvJne5YchLEu2phVa0KLZk2e5RvAlwrpf60fUkfSB4XIMQkTNCMaVSUc3MmksuAiwdAzo8WRa4CJaBjFSixEid6sQQ=,gAAAAABn_AstpGgVDlrSWkcf9TkxOsseXSDH2-FIKzUzd9LFCBJ7bvLXeVFM0vrENCEC1WtRUB-Bbm_gMbVkaMxf90v_HtFt1w==
Asus,3.455070219175965,32,256,14.141518911328715,3.320213225199496,10856.606358975563,650f420bdeb1eb8de51041e4c10038548e9ef0520610475f8e87f7ef9a7cb92b,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_Ast0oYCiIbimnjpIBLzKMpTPz9WomZI9aLVXu-TLSlkH3PBtcQuW0zmODuSmu9CHhXSapJMVowtcn--OcZrX11BglFFZ2JI6kXCgmMcCYPmYy4=,gAAAAABn_AstwyAx8JPVEsWHAbmVkWGHrqIlp9Hbhi5X5xirM2yP-Q3AoUr0j9EGaOr4n3w2D1uDM4MeYJPT5zn5YBzw2yZ_1g==
HP,3.271861744357441,4,256,12.309559236162375,3.4485538232303146,9273.581909907169,292d44f2ce3d73c9b7994105a43a057f6f0fb48f7d4805751258f2d04c2b47d8,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstTrOYU7Ea019U41zwHAFEISILMzS3zeGajVPwDrP5covmt_h_BlhXItSuHtU8Fw0L2Jexz65naV-lrYnl4-DCHG-Co6hpRH52np0lnNb2akI=,gAAAAABn_AstTRXOOgtMji1vrz5Lfk3PrL-AZ5dfFYv1KkMBC1rBdBcN0NhZXlqwLpMhbVjK9r3SWTOGeXdS-QpibmFPs5754w==
Asus,1.5904009513119053,8,256,16.93659059467779,2.636856925005774,9290.096987341743,778aa3ad0209c5a84f903b01f79915192b2c2f86ff27f4bab86aa0a49f3f8d88,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_Ast5dZYl9Kbeeu9Q6i7ZNCXhnUHJMo6Ovxyz0OJ3pfSoGLLC8l8v9vUlxZrd90ox4mJaIbSa19I5cjrTngzoimdjDpuqnAczMvnLDLEc_u4ibw=,gAAAAABn_Ast3zgR3I7vxgFFHIZAuyxWWqSa1uCDR_md1NYnn1q--P2B4J85PE3ifRISwYyRIbMJpRjnSso8HCnZ8r6pq5l0sQ==
Asus,2.2578208898633214,4,1000,14.446620535233237,2.3466751300418958,31460.13124201373,cfaa479716bcc7bb1fe30f5f6b480052e2aef31f7663c400163298b65b891865,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstTiRsvCH2WIj3Qr1fa8MxnHghyc4UBa0-c9h7zhV_m5rjtaewE0nSZ4OKmBiZvS03KDaC0bTMy_AcvuxvUD5lQK2yRj9AKWfgABT9p8taQck=,gAAAAABn_AstBo60G26FxZ0hTCordnt9-NAICQtH-rMBdJCBub-GETj6xD8Us4yYOu1i_tSszVWzAI8KD_D3bo5gPkxPmmWgMA==
Lenovo,2.157781424777107,32,1000,11.827311616136065,4.509262768956919,32764.01284416276,a3ce2955495fcc45f8a07d86f9b20bb7980e5e7f5b8c4d0dec2d73c4e6826bc5,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_Ast9pEevXP2XqzffnZEC_sfdr0I-7DR1lDOeiTakWUJH9jin861mDDTRVEqilaOMB7vx-FHfVFiIBN3vXjbhKLTe7gz-aL4i-HS_RfxvEcaSqY=,gAAAAABn_AstQAMmjSv9cB1iAThqpjnzISHsPK13K36GjFhNttyGSEoQ3OfeAnGVlk0FiV0OzwycAobE-pPSLu8v91nbD1xzbw==
Asus,2.4003410186787977,4,256,15.132575244868192,3.507396949288297,9287.756516757589,d750708a7a889a4c546bb445e78bd801cf2f08dbaa88f108352c603ddfaf1267,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstuLBc08lHB2YaEff8HCc1Bv_p7DYQsSP4WlUzYWl5Isioio8ShdDYW4TnILLX5v0CWgllC9d2tOgGCNjPIg5KNdOCGU_-4uyQBmgm8vgettI=,gAAAAABn_Astz4Qzx29a0Ngq2Q8sjoZuDmPyjwUtljdGN-ity-LNpfGjUMf8H__oUx1W71XD4vGbswC5bMRx7NmXLuxjgvPNFg==
Dell,1.7191068669095964,32,1000,16.38646139905835,2.043143707952459,33267.88053404709,2f8a259afa4b9a98b0d27be5c1914a34c6d4d88de8e6e36ea892d4947be39bc8,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstQHsR74CDklyvt9RKOojLs0rPuxTgwlBMtjFPlYNB9F03CuEOaFE9nTGCXMafaBb-3DpYWgbH8eIiwHtXqjO1TJAdAp1j7f4EUJXNI4UQhI4=,gAAAAABn_AsthwEm2z1lFuiO79GmRA6NyVVp7s5VXH5SbePIrhU0O2d6JVutCY4GNudGGTzXD2Aw_dGiCQgFpgQbcc7Qx8j4xA==
Lenovo,3.842394557577657,32,512,15.471076972217686,4.408943903927312,18743.569392030524,9061e7189cdae8ca128f45fc061bb7849baea083bf8702d49bdb202cb616f513,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstgykP0I_rgIxqrQ4pDUMjTgv90Rvw9w9K3DYp-WQ446RET8nhKmGOurbHLSMf694F8w0jUOJqWFB6RM6Xv-MrOq6car_5XNu6YNXd_Gk3qEE=,gAAAAABn_AstlzRKY1Y06kumINP32yGJsZX46ZLFiMronoA_GdJhM1ZtKIZMR3GbV68G52MjZ4XW28_9WjgtTbs_i_3PiF1uLA==
Dell,2.8845056017809405,4,1000,11.458639166236686,4.942381416243754,31500.579121575098,17a81ccd832f3ad26af3e77ffd8f2880bb6ef81c5225a8d17b371f05ce183714,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_Ast2tHbKXU60dvQwmA3g1i3VKXK8PXOoxCVUioK1h_6-7IZk8NiybW0psLdMbprOsLOkeQrZl62x_EMlDajZw0kh--OFK0WtAy2RGtQCnQKmAs=,gAAAAABn_AstVafCPvMVPsUH0l3hbsoom72MxWo83slA3Pz_zweNM9zIPoJIVehnY0gRzAMEE3gq2l46veU1uqmH52vy9CvqMw==
HP,2.263810776645059,8,1000,16.375305087155958,3.817778586242742,31579.969088229787,7b7ad694fbb44aff521b3c4ec23eabf2a1c2814b0e62e03835adfc8ad99f8196,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstuoljR0XonekYUxiJ0qjXsKiI7ydRlDRJ0ICkX0hbXCOD6DlSDqQbYedfVY-qH9p-gGrWHZTA-4K7kxuVIPgvwzmme1_JXRqU5x1XYiuPAKw=,gAAAAABn_AstN_d-59_ckgrfYVfD_xH5Yph49shtAxqeNWP_-CbeahfIkpyjTpiLR6hD-TDLHYAEn2DSvdNrGIwGlpRgpzJFWA==
Lenovo,2.4924537926857084,16,256,15.763576315159789,3.5111251612522123,9718.504049627418,1311d35e26e13993232a5e0a11ae49f88cbafc908d997c3aa6bc9cec622ab58d,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstNnlrqdSWemIwNDWWXLnxZWurveXBDU5LRVqTy-vdkdh8Hxa74KUNoKrAJ_ydFUBEUrOWeUIn6jzdOvgPuvqd8_NWAqWsbCqfdU5aaZR1HwI=,gAAAAABn_Asta4PfpGtKRZ7GIs0hlovlYtJgMomdzr2dD9-RzYwvlhqH9W6tsN84eMFg8u9-RT2-LESdEDvP99v18-isLq2aAw==
HP,2.618006351262089,4,1000,11.949823400633688,4.6352475891348845,31165.01940345165,18220d10241c0505d6f99203e17ece0835880d9f95e27350af0fd80634cf9bc8,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstyhqlzFv7WqgPQJOt0YzzYdkiLP31oFOdlWPkmqYW9EeZMXLME1m_xlH9nT4iYyIoGWQEBa9VitnC-tS6_SJwEGO_I96PdDjv46VOrvGKKUs=,gAAAAABn_Astg9rd7ybvs26mOzO1kKBQboK0rm8K6ieCNAzPUePljwMyAX3xbQmhmR1J62DGqwCR7P3TVqtTj2DVbY75DzJbjA==
Lenovo,3.001485833401543,16,1000,11.3107153323969,4.857550369053795,32210.84467814835,3c6058db2fa7f084abc6f3f3ef0ffcf341daff5c474c3c01f29caa398b0488ff,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstAYRh83Hn-1HN0e2KpILYYsaN3r4AP0JNH5XAskOYNXq7DPYD6XPAs3_fg1wMO0db04P_31sX9ZzvUzPx6A_fhwn0QPEhSh10hX2s3tl2qUs=,gAAAAABn_AstXf1ZaQ8ZkEUKHFUmG57uOIy8H5aYaXbUyqP01MdaZiVC7cO3dI9Q9sBEqlQgGofIoFjW73zKQeAEqEb4Wn6_-A==
Acer,2.789198569241244,4,1000,14.343863451885852,4.263610747707382,31299.096337077222,6174315aa0614aa6b554608bac2088ccc8595f77350e41a4d94e626918debc7b,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_Ast2WCjS1GRhpVQQj-QTrMsUliDAtcV6GppoiR68AYVY4u9S6OAuORBSXewvQqmJJZLOgbnSiZGNUXLzbiwVhR6CwUR6muUOQGBqgX8yIK2P18=,gAAAAABn_AstN4yNhPGcY7yBJio1Gb3NyUc_itQEYqH5s7548zzmdx34TVV1N_4zvfhnUBN7b3N8k4cRrOHmCulhtHSxwWlfBw==
Asus,3.798479933036044,16,1000,11.936214868039862,3.336358789202864,32190.565833666125,5fbdac149ed31eff8730c89e0ea9db99e325286be2d5ceed791c63c404bcf0e9,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstDH24UmwA0tlFpUjRC3-GmqqSki1xsWdFaAgpmDUrtO5IJURd5UrgmjHehAM_yP3m5tTxQ2--P5Hs4FD8Bt6Ii61RAOTkqOjgSKyzoVxWJf8=,gAAAAABn_Ast0CSbfTM6vkqdEUxTSuTcw14nHnPn9f60l5i_Idkg2ICFHeqxjTyjMOAYaR_i8X-AfW64_48bqougQbCuHmrb5A==
Acer,2.7424087072645755,8,512,16.00754571557163,3.7766641979943216,17224.935754364804,3e1bab1dfe3f6be8c3266370a8b5416bec77c526627077a071005e1c85bc4558,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstWZKLYIpDRqRXVoMa08PAA03wrWmTRf4eXnB7KxsQ9VTllA2yCUHFpKu0F7ZD4IKh4_BMCnNWWAI_sq0iIqgFfuBXutSYy_x0WZh256XTCPI=,gAAAAABn_Astcr__knILwA2TCQ9TMT1betk7ughQzRL6OOwffgSq7fJxu2qYb8052nWSwPHnM1pygjeiLIV2AuWZCjgCGfojNA==
HP,3.9803950370582815,8,256,13.150007940030044,4.102806095053998,9550.586044502412,421f80efec0fa234237b4034cceeb15018671be03f52625e18d02771f79cf2e7,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstKuf0ZEZSu-9vLW3VCOwYdURkNb_hIgOr876TL-_AQ-yKs0ntEw48ikYVg8BtQr5tm85zqRCNSpepzANpVS82OtBVqswgsfiJpetJR689tvQ=,gAAAAABn_AstqbYKOE9A65916LWE8RupNvikv7wZO3yni6KxwRnoFAWtlq72kPC59xo-UV7kYMvqUTuKUtUhy1zT-Yi1mbRxhw==
Asus,3.6285623943627394,4,256,16.47735466841945,2.5828207130054044,9310.97376700503,1162edf8ed01ccf34a414e1bd57b3418b84a91c6c797173a8deae9ab066004f9,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstwHVn-Eg5JF-hvjYBTnrkzfvyTBgFuwY6bPQ0t1O3Dd6xONsnyV4AgVC80_elyFY8JD1pPwCYql3T3T_EIiDm3OIOTP3Sl61xAED5H9u-AzI=,gAAAAABn_AstIUNBBvJtFrZBMcrWf5cwhRI17SbxCGwulQ4GKVazfTcNz7qzA0bTfVKMIr7dURR1IAMf4YYI2eV4wdA6jbZTXQ==
Lenovo,2.0212762858933395,32,512,14.394129032846037,3.341603096649314,17879.225669647967,299c9a2c94b802ea9122315695edc27da032f8f2a5a05a513ea01c881a473848,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_Ast6AgBV1BbeF7_HGJUI7L-xNeLdYpJUSz6vNBah_1gmClx5ve86CxU4q01BNLL-0nWXPaa7_f40mW7ZQRygPRPuBL08uFJtK4cpDP681dHWYA=,gAAAAABn_Ast5PYcJH_hFNxGNgOlebt-cE67Rb5tNjyCxf_ICa3uMSuBWm3P8J8iaUfZsC7InWdCWyBSGEJjQwTVHAVTd2FV6Q==
Asus,3.826488036609791,16,1000,12.096034305438009,4.489463794151855,32503.38900195016,ef04a05245e43c604acd0385f0bdbb6a04a58221dfbd08b417346258af667f42,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstlyOCiyPU1mVkuTr21rl4pY_WmOvakUXX2wHw-vK-8SnWPzmBHAP-aDHPwSXL7xGQJzva4ecknn4de_YDKpOmFTY6K5rIiiCVAoO4y350cxQ=,gAAAAABn_AstM9iW8l5C7syW1yD3KIYvSi8B42MHDgmiZrlKdiZwhLBLn2RfoxlRL_9oLIH8WjpH-PlGIOgE5vY77xEJQ_SzBw==
Dell,1.79091599471369,32,512,11.8375932041588,3.964176045495329,17848.648929480383,78968a83486ec3a77ceac64d8a8b9795cf17b434a050cddbb448249ad1fc4e9c,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstlABbiHzvx9wI3lTTc0WtDRVfeu_obcNnVZK82WyWyTzBGaSPy6ytnVFrfazdvKxaeKud2ul-eeeA9Vbo5P7L9b8cCykYUHkSbOajU6xCiKM=,gAAAAABn_AstSvDxx8mWgP7_UJT95Lgr1GPL3lDRcMgSRxPhNDcJf5F32JYjBNCP-rGhBfBLzs5ic7XEwT_ckhdBj71oVARUzA==
Asus,3.543624271227979,32,1000,14.458834625346524,3.2336122016355624,32948.390259346575,193a120b375fc506c78e6b692d310b197e6ab72c61e7234c0729affa1d7bb4d8,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstGq1WDv7u8ks1kCdLpOvgWLwRm7heXi4Bv4NXeg02piwgfBvkz9Skxv-oSVGme8UACkahacGSOile-S1QURhuwWEjPNZsIjji6GaW-NKLSmE=,gAAAAABn_AstVdkbMzDCaoMY1IDuIo1BwgXuiIPCls3tz91ETwGHX4tYZ5zusyOyFkP7SjupvqZpS2bSayszlMtP6Yr6F6mWAA==
Dell,2.45155823369145,32,512,15.571301671174664,3.990087602044044,17863.49092017457,2c64792be6126069f6efac7e056a001ce7d5b435e82596796d6399909102fde8,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstZSa7kX4f_BeixAeOO28LsGnFhciaPDOAdz2CuPVGo4wbv9FohY5oVfW6UouE4OFZSe7hjEEaQoDA_279j_n1wrUx6JiNZkQXEMm5DYH8qUM=,gAAAAABn_AstMe6kTkp_CztGloz0Hw3ngfW7l5gclRS1kb1FCYbSM7Pf1BEyKnYfux_oB-XwvUHWM2ihbrRG3dtg2baH3OXB6A==
Asus,3.6949358011126736,8,256,15.689033886453092,2.3546672362173795,9605.248956027845,06f3628d577527135cef0ea2dd1a0a9a3209ded8aaf4d2d2e888f588abc16c22,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_Ast22D-e7N6HLBHzKj1pXLh-9KeRB2dWrdYnWYd_fXrzdZWcXYtKkohMEiTbu9HsPeRSE_wWwM8CiGGgQciROVDM-CxNIvBmPX6KReXjUvi-d4=,gAAAAABn_AstHhy7jSTLLMuEAPAtX2KFZut8cZYKt7O-z7XYE7uNX3dwRKbmUGBzoh39vda_NjfNnDnj1nYDFJ4C5qU69nHKEA==
Dell,3.6701417252686257,4,256,12.654544426647687,3.204492831694629,9268.415327997422,06ba32ff1f362a082d6cbba287f53a7d3812ae844290c9f6e06eeb61e69d2ec8,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstnS0siIhbgVlPrZKJv2ZY2R5c_drLM_J-oaCDalCRIwkpoi7plXZ8u-ixECMOPQi5G1anVbjiatrQ3rELSHKSJkhgsvSTXBSva8hAWnZ2Hvc=,gAAAAABn_AstoGFNyfJZYorCNE_DGQbuxbp2tNO2pcyG0aNQALESJ0K7zO-_wXdnGKd7WQGolqSePe2UJdypdQFSVDwt1v8VWQ==
HP,3.514813500294053,4,256,12.225480553473004,4.379385613889169,9320.050038383062,576c5b7e0ed18b070ab79206d4bd04f99072e78dd819bde453da9b92563d9fd4,9449a7aaa80c99ead5ca08d4c72f0905780cb5008036127b26fe20da07419ac0,gAAAAABn_AstJl2-2vHbrxvTZzMG5EPJlXz1-9G30zNSc6aQdYTsEMAiC_6nVORHvJCYGLMNHnrlDn4peNC9mh6Ohc4uAqgHsorAfVFykWWfGBW2CM99Gtc=,gAAAAABn_AstCokyvIrXYtsSWvxuL3mFQhehahUPkk5rgD_5lplVmD-2pEwV4lwZRC_ezuSGEhi4fDOyrTMeYDxsUmORcLXObg==
Acer,3.475076090767653,8,1000,11.100537826954294,2.661526361409944,31555.484375687003,218e84c83a80558bc17e5dbeba26e79df480c67f5066d26cdc61a5bd57e7b691,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstDqodXthWWdyDNg_T2Wjqq0ty90ofhjnRT6Z5wOfKYSsmZPeg4IBxbO9tWXUfGQiJxMuC5jJdUuVp33u6wLavLHWUHNamlH9EAVVrMDAwFJ4=,gAAAAABn_AstxcU38HzQT4k4Pxqo-fmuVNjVbZ-vX474V5fjHVz1t3_3SalDdJQZsSUqqTbeLMokPkUY-_gwii_HxznwnGM_Ng==
Lenovo,2.261697847745102,8,1000,15.075194907207017,2.557884522672253,31775.100781173467,b4fab2b28babeca2ee869254d2030b17373b877143745cca9647e6b02e1a4b86,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_Ast8d8GoMtQ94n67YFlQ8DWlVoceN2oexj4uKLfB22kUzzhMJE5v2mxNk0Qi5_SksNcJQY3EgQHSlc_jyeThGdagXdgAFLus1lNBeWn6Dt3ZsY=,gAAAAABn_Ast_BmHHr-s4NGAU9Truq763FhWjBRrOGFisd000niMX5JdRhVXfhVRa8i17zH9uwS64NCDZwEL9kefeZFACO1L4A==
Asus,1.7022982076281306,4,512,11.459409550601231,4.852455979749294,16213.281162170935,31e5f5ab4df5b5898383bb334051ed394eabd96042e058b3b45fb377afa4b9b6,398ef1e5b4a9550bf7be599cb6f97d9e3de83acb4d942e04d9e8ad772897ffa2,gAAAAABn_AstGAl-IPSO-f3ZohGKj4fFw_9S3G_4ThvIvgm68vXX7IAlpNqItXFkVsb8slX5-yQW7EucurHAv0NEwibbVLkmJFIEL7o0eIb3ER_lpUpd7bk=,gAAAAABn_Aste5aR_tzbvOZI1kxoUZ6YBo320m181JP_AqfBIAwuXxyn83a9p54pOUPRJnHs5_FFmYxveGyOlSm5zRa8Hh4Xbw==
Acer,2.5074504469129035,32,512,13.524567210595556,2.629692888758692,18187.249004710426,3d805377f7216cc4b5681d857bb30aa2541814a98ba4447fa321fc290f8208a6,42a25e76de60584238905609739a4b0bdca7bf7df9a55a68aae15633e84aa931,gAAAAABn_AstWqKGtS3IjK7MesF87Tq7VlB27c2m58QoWfggW7M_lhzZcSahlr1DDrGiVRSjAbwCElr63ONcyi4HiCR90Rpa1e_0KktkgYkSfkAbM_Lbnjs=,gAAAAABn_AstkvtZ7Zo29zYzLb7dUdVdg7snzHH9qZsvlf9zKPWDN4Nn92hsCvdz5DZonln3JRUDHss2v1_6CqiH8E_9CE5Rhw==
Lenovo,1.933811287466272,16,256,14.610092984109777,2.782755738950504,9654.234216413864,dfe9c4fb9e9c5065196a3c6321702ee55e9b6d1d05d96960e354fe65dee08b14,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstP_G2-K-VPw4t-zY5oM2_tS5qyx3h4EZ0K9IwrmDjS7-sxEGoCNldGWgaNN5yscci_OcuAkuwbqOWeHWZ63EhEp9Kw6MbGCUIbD8HKQye03k=,gAAAAABn_AsteMiyBFprwCsq_l6WDvQoMH94dX4dHLe_CGSUM3WkdaxQxF67_WbUkHdsCT1O_5g_cB9ru5d1I93Ka2asn5DrnQ==
Lenovo,3.2373777222561544,16,1000,16.622653669518062,4.908847816713013,32242.39494101568,1df8b5ba93d5a871bd62dfeb4001fbe49793cbb6fd8ad933bc218c64dbfdf8bf,acec4064d0fcc0d59e8178f5feda22f65c16052768b7babd91f529b129b8074d,gAAAAABn_AstaSHyNgU9uGZL2AF1t3Re1R-JWRQG40fOfTOD2rNdthbBVmp6jzfOECJ7jS-r5UgfH9c_aGzBL5rH_4wV_GkjZvrMn-lJlQwSv2a3HjROzRU=,gAAAAABn_AstDuVtooMPn24NuTyhej_DpuNKf5g8nt4P8PTTQe8JFlhUMJt6AM2abOxljYtH0Pms-v-NhjRCvRLeguJFE9ovBg==
Dell,2.365249316344464,16,512,12.870812821734612,4.204125710795077,17379.97583682769,a899943f63cb61e261af2009e03bad6a225633d5065437dd671c53576336efc8,e9c5e07631ef4658d1b0613f0bf1e906f2d3471ed62264bf41d22151b592a618,gAAAAABn_AstX_JCXVk3kR3_y5lvtWGg0xwbfOScd24VHQs3Coj-Spm1PMhU4v6zSz2I0uoOzD90B4L7of_q_OHud4q5vGGoavxi5hnrW2mwKQhh4Ao0tDE=,gAAAAABn_Ast1qgSqnIpJyHwITXqdiyzJifHKF76ODasVFn9OHjzxgZLU3Y6GwwJL5OeXozIy-LFY42cZtbIy5WWv0_w9vh5Rw==
